User_ID,App,Daily_Minutes_Spent,Posts_Per_Day,Likes_Per_Day,Follows_Per_Day,Cluster,PCA1,PCA2,Engagement_Score,User_Type
U_287,Twitter,342,18,82,26,0,0.30929973414916967,0.9692703997123268,46.0,Average User
U_288,Instagram,7,16,61,0,3,-2.3736200707314,0.0030615162120117417,29.200000000000003,Average User
U_289,Snapchat,100,4,70,37,1,0.08153225173654673,-0.684750150272981,40.3,Average User
U_290,Pinterest,325,14,98,31,2,0.5366006258065544,0.6655379771120353,52.7,Average User
U_291,Pinterest,216,4,146,38,1,0.5169336745179475,-0.1532372944171257,71.00000000000001,Passive Consumer
U_292,Twitter,320,6,131,47,2,1.3980403666153776,0.20473319038966004,68.3,Average User
U_293,Snapchat,264,18,124,28,2,-0.07794925640436787,1.3399180600908887,63.4,Average User
U_294,Twitter,269,10,121,14,2,-0.4242168574960598,-0.11962106491478017,55.60000000000001,Average User
U_295,TikTok,32,14,152,1,3,-2.3542491738979328,0.39477413432416075,65.3,Average User
U_296,Snapchat,452,3,70,34,0,1.693822809295346,-0.9972841451015911,39.099999999999994,Average User
U_297,TikTok,136,11,60,0,3,-1.5880957619812641,-0.7236671889653733,27.3,Average User
U_298,LinkedIn,68,3,33,15,3,-0.9405275321776468,-1.6175697120492183,18.6,Low Engager
U_299,Instagram,344,1,173,20,2,0.3679936366597145,-0.8515482205670114,75.5,Passive Consumer
U_300,Twitter,437,15,38,4,0,-0.015976739596455892,-0.32305258426440775,20.900000000000002,Average User
U_301,Instagram,396,3,48,2,0,0.04308423844914278,-1.9266257766200336,20.700000000000003,Average User
U_302,TikTok,67,20,69,4,3,-2.0447606359511337,0.6869467398398642,34.800000000000004,Average User
U_303,LinkedIn,492,16,186,42,2,1.5774869984384943,1.7870779037589648,91.8,Average User
U_304,Facebook,317,8,108,1,3,-0.6788936863157556,-0.819460290430357,45.9,Average User
U_305,Facebook,302,11,133,36,2,0.660116023347881,0.6351109938592915,67.3,Average User
U_306,Instagram,387,10,198,32,2,0.7774538121648307,0.8376463750509048,91.8,Average User
U_307,Facebook,299,18,35,10,0,-0.5065074842054739,0.2529227986288665,22.4,Active Poster
U_308,Snapchat,492,0,109,8,2,0.7314201962147209,-1.7820050085005041,46.0,Average User
U_309,LinkedIn,256,16,63,20,0,-0.27212046504146686,0.438254181225645,36.0,Average User
U_310,Twitter,248,11,79,40,1,0.6995071342152284,0.3653745967663644,46.9,Average User
U_311,TikTok,334,16,180,25,2,0.06251858322469676,1.3710192015076417,84.3,Average User
U_312,Instagram,421,18,43,11,0,0.11426001717824809,0.29908612330688883,25.9,Active Poster
U_313,Facebook,296,16,165,33,2,0.2688782853457595,1.4726458585994917,80.7,Average User
U_314,Facebook,73,19,42,22,1,-1.119151293632502,0.8006291856316572,29.1,Active Poster
U_315,TikTok,52,10,11,0,3,-1.8539950063516057,-1.1842206506078676,7.4,Average User
U_316,LinkedIn,239,13,110,20,2,-0.37010164603175016,0.36812851277209885,53.9,Average User
U_317,Pinterest,477,14,89,47,0,2.012135038242952,0.951998657825853,53.900000000000006,Average User
U_318,Instagram,359,2,60,16,0,0.4910670343226989,-1.6217458239617566,29.400000000000002,Average User
U_319,LinkedIn,135,0,194,22,2,-0.5784711184298696,-0.728686300240502,84.2,Passive Consumer
U_320,TikTok,443,0,93,37,0,1.8238386240397366,-1.1664356006333614,48.300000000000004,Average User
U_321,Facebook,440,5,185,47,2,1.8897329814625945,0.41752494561445913,89.6,Average User
U_322,Instagram,336,4,89,5,3,-0.24044304425769258,-1.4072127943150103,38.300000000000004,Average User
U_323,Twitter,15,3,135,33,1,-0.6295303686170781,-0.43289802760876994,64.8,Average User
U_324,Twitter,92,7,150,32,1,-0.457085102282224,0.17253794664194066,71.7,Average User
U_325,Facebook,85,11,180,14,3,-1.487226554803768,0.48979775097603445,79.5,Average User
U_326,Facebook,368,0,11,30,0,1.3341853252685025,-1.9004748894195478,13.4,Low Engager
U_327,Snapchat,69,8,160,45,1,-0.0427729494043902,0.7073502005988744,79.9,Average User
U_328,Facebook,415,0,184,17,2,0.5857309798229762,-1.0043336847361273,78.7,Passive Consumer
U_329,Twitter,167,6,174,45,1,0.4644788680358763,0.5056094540958929,84.9,Average User
U_330,Facebook,298,15,26,25,0,0.2716012749103003,0.14979191386487578,22.4,Average User
U_331,Snapchat,240,18,39,20,0,-0.3568308473079587,0.5450878906209132,27.0,Active Poster
U_332,Pinterest,406,11,182,19,2,0.29557848961137945,0.5342007799947313,81.8,Average User
U_333,Facebook,118,4,112,12,3,-1.0430978535123774,-1.0077765257824856,49.60000000000001,Average User
U_334,Instagram,363,11,115,27,2,0.5969657927761536,0.26745932807517064,57.4,Average User
U_335,LinkedIn,274,4,67,42,1,1.1594946200675935,-0.6332621257090325,40.6,Average User
U_336,Snapchat,169,11,48,19,3,-0.5516443177074132,-0.3500399686657079,28.200000000000003,Average User
U_337,LinkedIn,335,4,38,42,0,1.5233283565341424,-0.8572031221898992,29.0,Low Engager
U_338,Pinterest,264,1,42,19,0,0.23429852024120112,-1.7846589116263007,22.8,Low Engager
U_339,Facebook,446,8,131,21,2,0.7896365605604507,-0.2001059881074059,61.1,Average User
U_340,LinkedIn,374,19,63,12,0,-0.1469757367041786,0.6160576661838864,34.5,Average User
U_341,Instagram,58,17,32,11,3,-1.5984387200350207,0.18972219225013592,21.2,Active Poster
U_342,Instagram,95,7,18,39,1,0.17306157113246126,-0.5944814567819857,21.0,Average User
U_343,LinkedIn,387,18,183,34,2,0.6537770421615531,1.871798840012706,88.80000000000001,High Engager
U_344,Snapchat,415,16,149,45,2,1.4211318693280044,1.6202558370651234,77.9,Average User
U_345,Snapchat,404,8,55,1,0,-0.13325926946940733,-1.2216293557137372,24.7,Average User
U_346,LinkedIn,24,10,88,44,1,-0.2032268344482409,0.4565655795091525,51.400000000000006,Average User
U_347,Pinterest,166,3,139,47,1,0.7220101539256483,-0.103012937462305,70.6,Average User
U_348,TikTok,128,14,79,21,3,-0.8261094764223438,0.34095965309438636,42.1,Average User
U_349,Snapchat,37,5,91,10,3,-1.509786737596126,-1.046509887126328,40.9,Average User
U_350,Facebook,212,2,165,34,2,0.3371194826462069,-0.38846919392900403,76.8,Passive Consumer
U_351,Twitter,295,4,100,45,1,1.3199675327561284,-0.33068111070526746,54.7,Average User
U_352,Snapchat,236,5,177,12,2,-0.6482546254496111,-0.44329607353984457,75.89999999999999,Average User
U_353,Instagram,233,6,51,33,0,0.5328646995804841,-0.6842223121785038,32.1,Average User
U_354,Snapchat,354,9,35,45,0,1.6020930225114525,-0.12787606756748665,30.2,Average User
U_355,Facebook,486,4,9,8,0,0.8080882838094945,-1.9456987515781463,7.199999999999999,Low Engager
U_356,Snapchat,99,7,102,8,3,-1.3840406016159643,-0.7627078321790425,45.300000000000004,Average User
U_357,TikTok,200,6,71,18,3,-0.3434090606238278,-0.9023136842337977,35.6,Average User
U_358,Twitter,170,5,21,44,1,0.8166739200534245,-0.7444799477559885,23.1,Average User
U_359,Facebook,138,8,30,2,3,-1.3274256760107013,-1.2976003950567399,15.0,Average User
U_360,Pinterest,20,4,13,26,3,-0.6684316514382441,-1.338182220937038,14.2,Low Engager
U_361,Pinterest,116,18,16,38,1,-0.10481191143373411,0.8613695444735766,23.200000000000003,Active Poster
U_362,Twitter,340,8,59,14,0,0.12596194936661423,-0.8540332622276584,30.2,Average User
U_363,Pinterest,241,17,42,48,1,0.9218979259291828,1.1201794112290544,36.3,Active Poster
U_364,Twitter,332,6,40,33,0,1.0405421818051717,-0.7911729196143934,27.700000000000003,Average User
U_365,Snapchat,295,1,99,2,3,-0.504331944151157,-1.807496767058236,40.5,Average User
U_366,Twitter,293,19,95,33,1,0.3222087357475961,1.3849998844769673,53.6,Average User
U_367,Twitter,256,0,2,37,0,1.1215347321329678,-1.7593697374769153,11.9,Low Engager
U_368,Facebook,460,8,27,20,0,1.0520059753633295,-0.9684647393315009,19.200000000000003,Average User
U_369,Instagram,416,19,169,47,2,1.3765864085864508,2.220840464706611,87.4,High Engager
U_370,LinkedIn,126,2,115,48,1,0.6577567071616899,-0.37387315796964965,61.0,Average User
U_371,Facebook,27,1,56,3,3,-1.6669161274497621,-2.0109017406992367,23.6,Average User
U_372,Pinterest,403,9,115,35,2,1.2108224345365006,0.18025910442996723,59.2,Average User
U_373,Facebook,153,1,14,10,3,-0.6440379453292568,-2.173532600788489,8.9,Low Engager
U_374,Instagram,231,14,177,35,2,0.0757051775368492,1.3532877112510402,85.5,Average User
U_375,Twitter,440,11,73,22,0,0.8454325398910467,-0.17687874292191955,39.1,Average User
U_376,Instagram,232,14,130,48,1,0.768764042117669,1.3393206983590844,70.6,Average User
U_377,Facebook,25,4,76,47,1,0.14864977903264937,-0.37371969025109153,45.7,Average User
U_378,Twitter,159,3,112,37,1,0.3035273816052958,-0.5396051419848961,56.800000000000004,Average User
U_379,Instagram,228,18,88,7,3,-1.1080841035734095,0.5764697791464585,42.7,Average User
U_380,Snapchat,47,2,179,41,1,-0.1866052614858926,-0.06841521042500905,84.5,Passive Consumer
U_381,Instagram,295,7,125,32,2,0.5895225984854998,-0.06414944916884126,61.7,Average User
U_382,LinkedIn,483,16,48,42,0,1.8504793526603651,0.8082471171057279,36.6,Average User
U_383,TikTok,30,5,12,17,3,-1.0500578251093526,-1.4336978081691685,11.4,Average User
U_384,TikTok,389,2,3,16,0,0.7681276914531597,-2.0358268606515204,6.6,Low Engager
U_385,Instagram,243,19,177,15,2,-0.9131667455281108,1.5387972406879842,81.0,High Engager
U_386,Pinterest,500,3,89,4,0,0.5450069862003112,-1.615887935645993,37.7,Average User
U_387,TikTok,135,18,146,1,3,-1.9622548122997503,0.8679778980143672,64.10000000000001,High Engager
U_388,Instagram,75,9,32,0,3,-1.7592097166727159,-1.177981916866011,15.5,Average User
U_389,TikTok,84,19,18,43,1,-0.07307966801603029,1.1446161577023553,25.8,Active Poster
U_390,TikTok,364,19,121,16,2,-0.1503277951609846,1.130089308266594,58.900000000000006,Average User
U_391,LinkedIn,72,0,19,0,3,-1.4656670230286946,-2.497515661091835,7.6000000000000005,Low Engager
U_392,Pinterest,282,4,87,16,3,-0.00798921935516592,-1.1345094021054563,40.800000000000004,Average User
U_393,Pinterest,391,15,76,28,0,0.7438940213249444,0.5523880734381817,43.300000000000004,Average User
U_394,LinkedIn,46,12,30,47,1,0.10920814785918705,0.3845515856395132,29.7,Average User
U_395,LinkedIn,193,19,75,13,3,-1.011894165612844,0.7785684147984994,39.6,Average User
U_396,TikTok,479,20,15,35,0,1.4706058834578515,0.9478490332961799,22.5,Active Poster
U_397,LinkedIn,248,15,42,5,3,-0.9015106681011268,-0.2151162172631229,22.8,Average User
U_398,Instagram,303,9,48,14,0,-0.06000461181782054,-0.785091655450841,26.1,Average User
U_399,Facebook,438,11,10,20,0,0.8910621725870471,-0.6736683447596842,13.3,Average User
U_400,Pinterest,76,15,147,23,1,-1.1772818093615267,1.025412874750894,70.2,Average User
U_401,TikTok,189,7,46,40,1,0.6114665295050935,-0.397957451066615,32.5,Average User
U_402,TikTok,197,5,59,10,3,-0.6566435679757345,-1.3205063215957513,28.1,Average User
U_403,Snapchat,223,3,70,24,3,0.13155439585578838,-1.177453290345806,36.099999999999994,Average User
U_404,Pinterest,76,2,17,7,3,-1.1909756355772116,-2.067401017406595,9.5,Low Engager
U_405,LinkedIn,198,18,151,24,2,-0.6401014316603714,1.4524450778091365,73.00000000000001,High Engager
U_406,Pinterest,431,14,0,32,0,1.3227776800452729,-0.037518117719093594,13.8,Average User
U_407,LinkedIn,201,8,152,12,3,-0.8541786457386804,-0.20162356818510319,66.8,Average User
U_408,Instagram,361,14,4,42,0,1.4188519375258684,0.25783805754470973,18.4,Average User
U_409,Pinterest,88,4,49,19,3,-0.7321827415844896,-1.2745018429078967,26.5,Average User
U_410,Twitter,237,11,43,22,0,-0.0748948235146171,-0.33134563706155107,27.1,Average User
U_411,Snapchat,48,5,55,32,1,-0.39152660508829074,-0.7632054995273696,33.1,Average User
U_412,TikTok,403,2,79,29,0,1.2421260681533683,-1.1788019235209906,40.900000000000006,Average User
U_413,Facebook,127,15,195,30,2,-0.7265149480397526,1.5246100568879293,91.5,Average User
U_414,TikTok,177,17,27,40,1,0.28737816232144464,0.8347859135932646,27.9,Active Poster
U_415,Twitter,305,18,194,12,2,-0.75306193141819,1.4312940399176228,86.60000000000001,High Engager
U_416,Snapchat,176,7,156,22,2,-0.5078982109343875,-0.05576064552220459,71.1,Average User
U_417,LinkedIn,84,9,69,5,3,-1.5771232849496872,-0.7941517959890534,31.8,Average User
U_418,Snapchat,401,9,154,12,2,0.08489434259220915,-0.10898065063875612,67.89999999999999,Average User
U_419,TikTok,351,14,22,2,0,-0.4566629401209382,-0.5976536143766722,13.6,Average User
U_420,TikTok,298,0,0,31,0,1.0629717751910683,-1.9337386841628306,9.299999999999999,Low Engager
U_421,Pinterest,254,0,31,1,3,-0.5617069311790157,-2.4403106604451805,12.700000000000001,Low Engager
U_422,LinkedIn,108,7,68,44,1,0.3447916974487916,-0.11935707947011444,42.5,Average User
U_423,LinkedIn,210,16,159,20,2,-0.7166924587259986,1.134340744639166,74.4,Average User
U_424,LinkedIn,201,15,69,46,1,0.6375625825559619,1.0016065658160487,45.9,Average User
U_425,Twitter,307,12,75,21,0,0.11717888167918582,-0.012293201484390693,39.9,Average User
U_426,Snapchat,315,2,51,2,3,-0.32758849413162305,-2.018230932292616,21.600000000000005,Average User
U_427,TikTok,17,20,35,24,1,-1.3176149408659372,0.9528505876364213,27.2,Active Poster
U_428,Pinterest,380,13,28,6,0,-0.11965416379369152,-0.6011932354270294,16.900000000000002,Average User
U_429,Twitter,277,7,6,4,0,-0.4747857880687825,-1.595728073650678,5.7,Average User
U_430,Snapchat,184,12,111,2,3,-1.4129416323092692,-0.1891260503095057,48.60000000000001,Average User
U_431,TikTok,483,17,146,18,2,0.5232726366275446,1.0498076910879526,68.9,High Engager
U_432,TikTok,356,5,18,41,0,1.5960201451039786,-0.8937544625371241,21.0,Average User
U_433,Twitter,276,10,173,22,2,-0.15240710509229038,0.44544820473220675,78.8,Average User
U_434,Snapchat,29,20,193,23,1,-1.666545020299948,2.048388832770979,90.10000000000001,High Engager
U_435,LinkedIn,214,18,93,25,1,-0.3843295452779472,1.0599736933472237,50.1,Average User
U_436,Instagram,487,20,63,21,0,0.774471071708287,0.9416568863565372,37.5,Average User
U_437,Instagram,94,0,154,15,3,-0.9988765929889255,-1.1738892977227102,66.1,Passive Consumer
U_438,Twitter,17,19,108,47,1,-0.4276617070075267,1.9027640908916772,63.00000000000001,Average User
U_439,TikTok,85,18,68,45,1,-0.0628104484826007,1.4128023866328259,46.1,Average User
U_440,Twitter,327,3,108,28,2,0.7296380285787156,-0.8387307985159961,52.5,Average User
U_441,Snapchat,77,5,110,38,1,-0.10867297882244106,-0.23250304727966475,56.9,Average User
U_442,Instagram,491,19,34,20,0,0.8468343067110926,0.5731525124590646,25.3,Active Poster
U_443,Twitter,287,1,68,20,0,0.331316496463246,-1.5817617062459723,33.5,Average User
U_444,Snapchat,426,16,16,38,0,1.467648031552051,0.4985613738366407,22.6,Average User
U_445,Pinterest,254,0,35,41,0,1.2145663756894034,-1.4254562877511276,26.299999999999997,Low Engager
U_446,Twitter,461,12,110,35,2,1.4121620448224566,0.5371903748327372,58.1,Average User
U_447,Snapchat,88,7,77,34,1,-0.21969556227399592,-0.29614974124945015,43.099999999999994,Average User
U_448,Facebook,400,8,127,46,2,1.6905760123888836,0.40129519969594574,67.0,Average User
U_449,Instagram,470,12,160,39,2,1.5197639635202655,0.9888149763623513,79.3,Average User
U_450,TikTok,246,13,151,23,2,-0.2962179925810489,0.7316660759327047,71.20000000000002,Average User
U_451,Facebook,72,10,61,8,3,-1.514244975096493,-0.6371464535529715,29.8,Average User
U_452,Snapchat,16,6,135,1,3,-2.145794438374784,-0.8129970933604432,56.099999999999994,Average User
U_453,Snapchat,456,11,61,12,0,0.504587377980055,-0.5134647697535247,31.300000000000004,Average User
U_454,Pinterest,42,20,120,27,1,-1.2570425728044703,1.6240898101308479,62.1,Average User
U_455,Twitter,463,2,176,49,2,2.2045187538726716,-0.013150508741920778,85.7,Passive Consumer
U_456,Pinterest,225,11,100,24,3,-0.17496962957447212,0.12683396640022182,50.5,Average User
U_457,Facebook,362,0,105,38,0,1.4462145534667032,-1.032934699943806,53.4,Average User
U_458,TikTok,284,1,37,4,3,-0.32630907669883485,-2.19592290760479,16.3,Low Engager
U_459,Instagram,133,19,34,37,1,-0.1388601302838371,1.0962306529181847,30.4,Active Poster
U_460,LinkedIn,68,8,123,17,3,-1.2125137980177771,-0.24598461119506007,56.7,Average User
U_461,TikTok,270,10,40,23,0,0.1683604824954674,-0.4740332267549391,25.9,Average User
U_462,Snapchat,476,14,77,27,0,1.142085502563943,0.3737426081489111,43.1,Average User
U_463,TikTok,333,1,198,3,2,-0.5018282619502288,-1.089782617659754,80.4,Passive Consumer
U_464,Twitter,484,19,104,25,2,0.875185438683184,1.1963167829742798,54.800000000000004,Average User
U_465,Twitter,298,5,156,7,2,-0.5210981608960311,-0.7339328475489274,66.0,Average User
U_466,TikTok,81,18,2,49,1,0.24777991515883013,1.0432183114063704,20.9,Active Poster
U_467,LinkedIn,395,14,116,35,2,1.0149242993724796,0.8718858936180326,61.10000000000001,Average User
U_468,Snapchat,275,1,62,38,0,1.0900730093978328,-1.1770688469937913,36.5,Average User
U_469,Snapchat,435,8,161,14,2,0.35469896413218976,-0.15617920730296894,71.00000000000001,Average User
U_470,Facebook,216,18,191,15,2,-1.0459565920800473,1.5097576251259535,86.30000000000001,High Engager
U_471,Snapchat,22,9,82,14,3,-1.5073659672920376,-0.4617695126302647,39.70000000000001,Average User
U_472,Facebook,448,7,12,28,0,1.4159859267243193,-1.0108194637347947,15.3,Average User
U_473,Pinterest,458,20,94,0,2,-0.375385581345588,0.6526749601787658,43.6,Average User
U_474,Pinterest,222,17,28,47,1,0.8168196504342956,1.001464566102723,30.4,Active Poster
U_475,Instagram,80,15,122,18,3,-1.3235720481071909,0.7231542278146779,58.7,Average User
U_476,Snapchat,437,14,196,20,2,0.36636093988855345,1.0587509064739422,88.60000000000001,Average User
U_477,Twitter,469,11,180,2,2,-0.15165341821609424,0.08247789855269759,75.89999999999999,Average User
U_478,LinkedIn,239,12,125,36,1,0.34056491059461497,0.7329308496393738,64.4,Average User
U_479,Facebook,477,11,187,22,2,0.7639867532156879,0.6231437779703025,84.69999999999999,Average User
U_480,LinkedIn,342,7,190,16,2,-0.04487238435890637,-0.010073541122193386,82.89999999999999,Average User
U_481,Snapchat,124,11,164,7,3,-1.5729006899068538,0.19207238349577863,71.0,Average User
U_482,LinkedIn,80,8,165,37,1,-0.35774206693751726,0.5424372406376238,79.5,Average User
U_483,Instagram,265,6,73,34,0,0.6829231925881583,-0.5123835778350974,41.2,Average User
U_484,Twitter,325,18,76,32,0,0.5080543297458223,1.079491714969645,45.400000000000006,Average User
U_485,TikTok,149,18,90,28,1,-0.5602735599392529,1.1314749150535401,49.8,Average User
U_486,Pinterest,489,7,172,28,2,1.2484156322250266,0.11518988756258906,79.3,Average User
U_487,Snapchat,274,18,48,45,1,0.9040960114488565,1.215735850436135,38.1,Average User
U_488,Facebook,30,11,139,2,3,-2.1967393998214373,-0.0817566124738809,59.5,Average User
U_489,Snapchat,284,16,4,22,0,0.08905918376018468,0.05984988853106839,13.0,Average User
U_490,Snapchat,337,9,8,37,0,1.224153680927729,-0.5122469478990527,17.0,Average User
U_491,TikTok,366,13,2,39,0,1.344823083927736,0.03174444265421573,16.4,Average User
U_492,Instagram,353,8,24,9,0,0.04648826420971356,-1.2300217572862955,14.700000000000001,Average User
U_493,LinkedIn,495,19,96,40,0,1.6167023664473894,1.5061330757440856,56.10000000000001,Average User
U_494,TikTok,388,6,125,14,2,0.2701742686785717,-0.6714504833604477,56.0,Average User
U_495,Snapchat,468,8,193,33,2,1.2901261385163927,0.5303714449570271,89.50000000000001,Average User
U_496,Instagram,130,13,93,39,1,-0.014128159925218375,0.7473902362207627,52.8,Average User
U_497,TikTok,84,1,178,26,3,-0.6426331259716306,-0.5926021168617208,79.3,Passive Consumer
U_498,Snapchat,322,12,53,45,0,1.3120595692166597,0.4187376781289172,38.300000000000004,Average User
U_499,TikTok,194,15,42,43,1,0.5315348432312818,0.7376355491882753,34.2,Average User
U_500,LinkedIn,384,3,130,10,2,0.15342787875347305,-1.1426877504397874,55.9,Average User
U_501,Pinterest,292,15,96,48,1,1.108281149597477,1.2165491404875142,57.300000000000004,Average User
U_502,TikTok,243,1,55,29,0,0.5484829581015557,-1.439510496217526,31.0,Average User
U_503,TikTok,130,10,11,36,1,0.1330061914136447,-0.3190822228160647,18.2,Average User
U_504,Facebook,10,0,191,36,1,-0.555790981956498,-0.36851730308729447,87.2,Passive Consumer
U_505,Snapchat,309,6,108,5,3,-0.47748406969689616,-0.9913764658685715,46.5,Average User
U_506,Facebook,438,15,83,2,0,-0.20369693860679527,-0.05262769400093027,38.300000000000004,Average User
U_507,TikTok,206,6,163,23,2,-0.30222179701292823,-0.1264589779686748,73.9,Average User
U_508,Snapchat,113,6,95,31,1,-0.24218566688211443,-0.38580740210662334,49.099999999999994,Average User
U_509,Pinterest,324,16,125,45,2,1.0327981504551145,1.4759692903349273,68.3,Average User
U_510,Pinterest,301,9,16,26,0,0.5393588967199997,-0.7161700998905554,16.9,Average User
U_511,LinkedIn,367,19,172,24,2,0.10428618904321535,1.6892070756496667,81.7,High Engager
U_512,Snapchat,283,1,177,21,2,0.10619648682465237,-0.7807444589098002,77.39999999999999,Passive Consumer
U_513,Pinterest,61,2,18,12,3,-1.0431836290359318,-1.9326367955406214,11.399999999999999,Low Engager
U_514,Snapchat,156,16,122,34,1,-0.26996911928323686,1.2321082796144178,63.8,Average User
U_515,Pinterest,213,15,105,22,3,-0.45789271410487026,0.6623095737958078,53.1,Average User
U_516,Instagram,237,7,176,16,2,-0.524387374737341,-0.07917974733371544,77.3,Average User
U_517,Twitter,408,17,19,0,0,-0.3540611522562424,-0.2755287925313375,12.7,Active Poster
U_518,LinkedIn,419,5,194,46,2,1.7221006777223151,0.46296390960771105,92.9,Average User
U_519,Facebook,96,3,65,10,3,-1.1007394745525305,-1.5214126401752015,29.9,Average User
U_520,Twitter,98,17,48,15,3,-1.2617113417020742,0.3905492707718174,28.800000000000004,Average User
U_521,Twitter,48,18,120,35,1,-0.8088660128782381,1.546752934780164,63.9,Average User
U_522,Pinterest,185,18,165,16,2,-1.0926852503987508,1.3585015469781487,76.2,High Engager
U_523,Snapchat,20,19,126,3,3,-2.418374051211085,0.944860459942999,57.00000000000001,Average User
U_524,LinkedIn,260,16,38,11,0,-0.5969564369275151,0.037354855492390635,23.3,Average User
U_525,Facebook,292,2,121,7,3,-0.37720445949323267,-1.3904250861093919,51.10000000000001,Average User
U_526,LinkedIn,246,4,171,31,2,0.2932667956765738,-0.15676403216654544,78.9,Passive Consumer
U_527,Snapchat,365,9,1,3,0,-0.14097058749457042,-1.4085987483593136,3.9999999999999996,Average User
U_528,TikTok,242,7,35,22,0,0.09153280776366163,-0.9354465830436522,22.700000000000003,Average User
U_529,LinkedIn,205,3,140,14,3,-0.5632433508654803,-0.9210004820477298,61.1,Average User
U_530,Snapchat,454,2,50,34,0,1.7804125352118343,-1.276541086713053,30.8,Average User
U_531,Snapchat,47,11,18,10,3,-1.4789911504270794,-0.749946366917973,13.5,Average User
U_532,LinkedIn,294,9,148,21,2,-0.021006684457918767,0.10133003684889272,68.2,Average User
U_533,TikTok,350,0,92,26,0,0.8819501107853981,-1.417830204935831,44.6,Average User
U_534,Facebook,106,11,72,14,3,-1.1369260770968768,-0.28437910462722144,36.300000000000004,Average User
U_535,Instagram,89,16,106,47,1,0.02055339147982834,1.458336744919916,61.300000000000004,Average User
U_536,Instagram,259,12,144,28,2,0.03730819943771589,0.6649735498977004,69.60000000000001,Average User
U_537,Instagram,435,19,11,23,0,0.7606669069771065,0.4998049242337939,17.0,Active Poster
U_538,LinkedIn,211,7,51,19,3,-0.2301738413173626,-0.8866437003899977,28.200000000000003,Average User
U_539,Snapchat,423,18,3,43,0,1.6442120148222596,0.8031555094880325,19.5,Active Poster
U_540,Pinterest,424,12,63,23,0,0.8041382211083349,-0.08225713832918795,35.7,Average User
U_541,Pinterest,76,1,85,32,1,-0.2002695044793307,-1.1037266556574028,43.9,Average User
U_542,LinkedIn,489,9,148,30,2,1.330945213862428,0.26670236068836756,70.9,Average User
U_543,Snapchat,328,7,16,30,0,0.9113215387563306,-0.8982397221025399,17.5,Average User
U_544,Pinterest,294,10,139,5,2,-0.7454492778874178,-0.22080092293288256,60.1,Average User
U_545,LinkedIn,238,19,170,27,2,-0.38582222108675046,1.7863864962089366,81.8,High Engager
U_546,LinkedIn,269,10,36,10,0,-0.4076020692587149,-0.8227729190897306,20.4,Average User
U_547,Pinterest,79,17,189,43,1,-0.42821400267679965,2.0893232549660903,93.60000000000001,High Engager
U_548,TikTok,129,0,113,2,3,-1.314460948789622,-1.7962126940044372,45.800000000000004,Average User
U_549,Snapchat,201,11,100,34,1,0.1544440572759366,0.38039802689483226,53.5,Average User
U_550,Facebook,127,19,116,0,3,-2.007918326308691,0.7687204517562427,52.10000000000001,Average User
U_551,TikTok,115,14,15,14,3,-1.0549683834348875,-0.28305161014883673,14.399999999999999,Average User
U_552,Pinterest,25,11,50,33,1,-0.6330301399870899,0.05120038049784334,33.2,Average User
U_553,Facebook,8,15,0,17,3,-1.4389476710635543,-0.14827018545036652,9.6,Average User
U_554,Instagram,227,3,191,42,2,0.6766852271244106,0.12580880821477525,89.9,Passive Consumer
U_555,TikTok,378,7,53,12,0,0.2665606918397593,-1.093487541957828,26.900000000000006,Average User
U_556,LinkedIn,91,6,55,46,1,0.41199631891471256,-0.29399853731088005,37.6,Average User
U_557,TikTok,194,16,91,38,1,0.1649246601742122,1.0992564345915197,52.599999999999994,Average User
U_558,Pinterest,435,12,187,25,2,0.6623087064973476,0.8457472442312345,85.89999999999999,Average User
U_559,Pinterest,169,1,158,49,1,0.8441251668479782,-0.19231450813337955,78.2,Passive Consumer
U_560,Twitter,467,11,23,27,0,1.3149844897599292,-0.41700536241121716,20.6,Average User
U_561,LinkedIn,263,0,117,42,1,1.1147867982485442,-0.8202315175299613,59.400000000000006,Average User
U_562,Instagram,40,16,74,47,1,-0.14474864782125113,1.2449708926138627,48.5,Average User
U_563,Snapchat,310,1,47,41,0,1.4289754266784265,-1.2199202273835315,31.4,Average User
U_564,Pinterest,174,1,53,46,1,0.9756612289643136,-1.0144946086236553,35.300000000000004,Average User
U_565,Twitter,388,5,157,21,2,0.5400808214635265,-0.4076874387109272,70.60000000000001,Average User
U_566,Instagram,93,20,136,4,3,-2.071896513752197,1.1559012235007617,61.60000000000001,Average User
U_567,Pinterest,322,8,124,10,2,-0.2895371669748,-0.4851789166386071,55.0,Average User
U_568,Facebook,401,2,164,28,2,0.9925832263238307,-0.5983707208838376,74.60000000000001,Passive Consumer
U_569,Facebook,189,19,117,28,1,-0.45827169829176534,1.448330993802894,60.900000000000006,Average User
U_570,LinkedIn,130,11,141,0,3,-1.8033099203237086,-0.14586300743562455,59.7,Average User
U_571,Facebook,287,13,130,3,3,-0.9409398425543924,0.07721882449898916,56.8,Average User
U_572,Snapchat,21,5,54,4,3,-1.7706202076877449,-1.4529694883477913,24.3,Average User
U_573,Pinterest,444,4,79,47,0,2.18352512205738,-0.47393526451433265,46.900000000000006,Average User
U_574,LinkedIn,261,4,97,2,3,-0.7581911619355496,-1.4025407480216634,40.60000000000001,Average User
U_575,Snapchat,36,15,166,39,1,-0.7016407366774998,1.566705556546487,82.60000000000001,Average User
